code,Year,Month,Day,Hour,Temp
2017_5_12_14,2017,5,12,14,NA
2017_5_12_15,2017,5,12,15,13.269
2017_5_12_16,2017,5,12,16,NA
2017_5_12_17,2017,5,12,17,12.98
2017_5_12_18,2017,5,12,18,NA
2017_5_12_19,2017,5,12,19,12.497
2017_5_12_20,2017,5,12,20,NA
2017_5_12_21,2017,5,12,21,11.819
2017_5_12_22,2017,5,12,22,NA
2017_5_12_23,2017,5,12,23,11.236
2017_5_13_0,2017,5,13,0,NA
2017_5_13_1,2017,5,13,1,10.748
2017_5_13_2,2017,5,13,2,NA
2017_5_13_3,2017,5,13,3,10.455
2017_5_13_4,2017,5,13,4,NA
2017_5_13_5,2017,5,13,5,10.161
2017_5_13_6,2017,5,13,6,NA
2017_5_13_7,2017,5,13,7,10.063
2017_5_13_8,2017,5,13,8,NA
2017_5_13_9,2017,5,13,9,11.139
2017_5_13_10,2017,5,13,10,NA
2017_5_13_11,2017,5,13,11,12.304
2017_5_13_12,2017,5,13,12,NA
2017_5_13_13,2017,5,13,13,13.558
2017_5_13_14,2017,5,13,14,NA
2017_5_13_15,2017,5,13,15,14.421
2017_5_13_16,2017,5,13,16,NA
2017_5_13_17,2017,5,13,17,14.613
2017_5_13_18,2017,5,13,18,NA
2017_5_13_19,2017,5,13,19,13.75
2017_5_13_20,2017,5,13,20,NA
2017_5_13_21,2017,5,13,21,12.883
2017_5_13_22,2017,5,13,22,NA
2017_5_13_23,2017,5,13,23,12.401
2017_5_14_0,2017,5,14,0,NA
2017_5_14_1,2017,5,14,1,11.916
2017_5_14_2,2017,5,14,2,NA
2017_5_14_3,2017,5,14,3,11.528
2017_5_14_4,2017,5,14,4,NA
2017_5_14_5,2017,5,14,5,11.334
2017_5_14_6,2017,5,14,6,NA
2017_5_14_7,2017,5,14,7,11.334
2017_5_14_8,2017,5,14,8,NA
2017_5_14_9,2017,5,14,9,11.819
2017_5_14_10,2017,5,14,10,NA
2017_5_14_11,2017,5,14,11,13.173
2017_5_14_12,2017,5,14,12,NA
2017_5_14_13,2017,5,14,13,14.613
2017_5_14_14,2017,5,14,14,NA
2017_5_14_15,2017,5,14,15,13.75
2017_5_14_16,2017,5,14,16,NA
2017_5_14_17,2017,5,14,17,13.365
2017_5_14_18,2017,5,14,18,NA
2017_5_14_19,2017,5,14,19,12.787
2017_5_14_20,2017,5,14,20,NA
2017_5_14_21,2017,5,14,21,12.207
2017_5_14_22,2017,5,14,22,NA
2017_5_14_23,2017,5,14,23,11.722
2017_5_15_0,2017,5,15,0,NA
2017_5_15_1,2017,5,15,1,11.041
2017_5_15_2,2017,5,15,2,NA
2017_5_15_3,2017,5,15,3,10.553
2017_5_15_4,2017,5,15,4,NA
2017_5_15_5,2017,5,15,5,10.357
2017_5_15_6,2017,5,15,6,NA
2017_5_15_7,2017,5,15,7,10.455
2017_5_15_8,2017,5,15,8,NA
2017_5_15_9,2017,5,15,9,11.041
2017_5_15_10,2017,5,15,10,NA
2017_5_15_11,2017,5,15,11,12.594
2017_5_15_12,2017,5,15,12,NA
2017_5_15_13,2017,5,15,13,14.134
2017_5_15_14,2017,5,15,14,NA
2017_5_15_15,2017,5,15,15,14.804
2017_5_15_16,2017,5,15,16,NA
2017_5_15_17,2017,5,15,17,14.709
2017_5_15_18,2017,5,15,18,NA
2017_5_15_19,2017,5,15,19,14.038
2017_5_15_20,2017,5,15,20,NA
2017_5_15_21,2017,5,15,21,12.98
2017_5_15_22,2017,5,15,22,NA
2017_5_15_23,2017,5,15,23,12.013
2017_5_16_0,2017,5,16,0,NA
2017_5_16_1,2017,5,16,1,11.236
2017_5_16_2,2017,5,16,2,NA
2017_5_16_3,2017,5,16,3,10.553
2017_5_16_4,2017,5,16,4,NA
2017_5_16_5,2017,5,16,5,10.161
2017_5_16_6,2017,5,16,6,NA
2017_5_16_7,2017,5,16,7,10.161
2017_5_16_8,2017,5,16,8,NA
2017_5_16_9,2017,5,16,9,11.528
2017_5_16_10,2017,5,16,10,NA
2017_5_16_11,2017,5,16,11,13.365
2017_5_16_12,2017,5,16,12,NA
2017_5_16_13,2017,5,16,13,15.091
2017_5_16_14,2017,5,16,14,NA
2017_5_16_15,2017,5,16,15,15.76
2017_5_16_16,2017,5,16,16,NA
2017_5_16_17,2017,5,16,17,15.855
2017_5_16_18,2017,5,16,18,NA
2017_5_16_19,2017,5,16,19,15.091
2017_5_16_20,2017,5,16,20,NA
2017_5_16_21,2017,5,16,21,13.942
2017_5_16_22,2017,5,16,22,NA
2017_5_16_23,2017,5,16,23,13.076
2017_5_17_0,2017,5,17,0,NA
2017_5_17_1,2017,5,17,1,12.401
2017_5_17_2,2017,5,17,2,NA
2017_5_17_3,2017,5,17,3,11.722
2017_5_17_4,2017,5,17,4,NA
2017_5_17_5,2017,5,17,5,11.236
2017_5_17_6,2017,5,17,6,NA
2017_5_17_7,2017,5,17,7,11.236
2017_5_17_8,2017,5,17,8,NA
2017_5_17_9,2017,5,17,9,12.11
2017_5_17_10,2017,5,17,10,NA
2017_5_17_11,2017,5,17,11,14.23
2017_5_17_12,2017,5,17,12,NA
2017_5_17_13,2017,5,17,13,16.046
2017_5_17_14,2017,5,17,14,NA
2017_5_17_15,2017,5,17,15,16.999
2017_5_17_16,2017,5,17,16,NA
2017_5_17_17,2017,5,17,17,16.808
2017_5_17_18,2017,5,17,18,NA
2017_5_17_19,2017,5,17,19,16.046
2017_5_17_20,2017,5,17,20,NA
2017_5_17_21,2017,5,17,21,14.9
2017_5_17_22,2017,5,17,22,NA
2017_5_17_23,2017,5,17,23,13.942
2017_5_18_0,2017,5,18,0,NA
2017_5_18_1,2017,5,18,1,13.269
2017_5_18_2,2017,5,18,2,NA
2017_5_18_3,2017,5,18,3,12.98
2017_5_18_4,2017,5,18,4,NA
2017_5_18_5,2017,5,18,5,12.787
2017_5_18_6,2017,5,18,6,NA
2017_5_18_7,2017,5,18,7,12.883
2017_5_18_8,2017,5,18,8,NA
2017_5_18_9,2017,5,18,9,13.942
2017_5_18_10,2017,5,18,10,NA
2017_5_18_11,2017,5,18,11,15.473
2017_5_18_12,2017,5,18,12,NA
2017_5_18_13,2017,5,18,13,16.237
2017_5_18_14,2017,5,18,14,NA
2017_5_18_15,2017,5,18,15,16.427
2017_5_18_16,2017,5,18,16,NA
2017_5_18_17,2017,5,18,17,16.427
2017_5_18_18,2017,5,18,18,NA
2017_5_18_19,2017,5,18,19,15.664
2017_5_18_20,2017,5,18,20,NA
2017_5_18_21,2017,5,18,21,14.804
2017_5_18_22,2017,5,18,22,NA
2017_5_18_23,2017,5,18,23,14.134
2017_5_19_0,2017,5,19,0,NA
2017_5_19_1,2017,5,19,1,13.654
2017_5_19_2,2017,5,19,2,NA
2017_5_19_3,2017,5,19,3,13.269
2017_5_19_4,2017,5,19,4,NA
2017_5_19_5,2017,5,19,5,13.173
2017_5_19_6,2017,5,19,6,NA
2017_5_19_7,2017,5,19,7,14.038
2017_5_19_8,2017,5,19,8,NA
2017_5_19_9,2017,5,19,9,13.75
2017_5_19_10,2017,5,19,10,NA
2017_5_19_11,2017,5,19,11,14.23
2017_5_19_12,2017,5,19,12,NA
2017_5_19_13,2017,5,19,13,13.846
2017_5_19_14,2017,5,19,14,NA
2017_5_19_15,2017,5,19,15,13.558
2017_5_19_16,2017,5,19,16,NA
2017_5_19_17,2017,5,19,17,13.076
2017_5_19_18,2017,5,19,18,NA
2017_5_19_19,2017,5,19,19,12.883
2017_5_19_20,2017,5,19,20,NA
2017_5_19_21,2017,5,19,21,12.497
2017_5_19_22,2017,5,19,22,NA
2017_5_19_23,2017,5,19,23,12.207
2017_5_20_0,2017,5,20,0,NA
2017_5_20_1,2017,5,20,1,11.916
2017_5_20_2,2017,5,20,2,NA
2017_5_20_3,2017,5,20,3,11.625
2017_5_20_4,2017,5,20,4,NA
2017_5_20_5,2017,5,20,5,11.431
2017_5_20_6,2017,5,20,6,NA
2017_5_20_7,2017,5,20,7,11.431
2017_5_20_8,2017,5,20,8,NA
2017_5_20_9,2017,5,20,9,11.722
2017_5_20_10,2017,5,20,10,NA
2017_5_20_11,2017,5,20,11,12.497
2017_5_20_12,2017,5,20,12,NA
2017_5_20_13,2017,5,20,13,12.98
2017_5_20_14,2017,5,20,14,NA
2017_5_20_15,2017,5,20,15,12.98
2017_5_20_16,2017,5,20,16,NA
2017_5_20_17,2017,5,20,17,13.269
2017_5_20_18,2017,5,20,18,NA
2017_5_20_19,2017,5,20,19,12.883
2017_5_20_20,2017,5,20,20,NA
2017_5_20_21,2017,5,20,21,12.11
2017_5_20_22,2017,5,20,22,NA
2017_5_20_23,2017,5,20,23,11.431
2017_5_21_0,2017,5,21,0,NA
2017_5_21_1,2017,5,21,1,10.748
2017_5_21_2,2017,5,21,2,NA
2017_5_21_3,2017,5,21,3,10.259
2017_5_21_4,2017,5,21,4,NA
2017_5_21_5,2017,5,21,5,9.768
2017_5_21_6,2017,5,21,6,NA
2017_5_21_7,2017,5,21,7,9.768
2017_5_21_8,2017,5,21,8,NA
2017_5_21_9,2017,5,21,9,10.944
2017_5_21_10,2017,5,21,10,NA
2017_5_21_11,2017,5,21,11,12.013
2017_5_21_12,2017,5,21,12,NA
2017_5_21_13,2017,5,21,13,13.173
2017_5_21_14,2017,5,21,14,NA
2017_5_21_15,2017,5,21,15,13.461
2017_5_21_16,2017,5,21,16,NA
2017_5_21_17,2017,5,21,17,13.846
2017_5_21_18,2017,5,21,18,NA
2017_5_21_19,2017,5,21,19,13.461
2017_5_21_20,2017,5,21,20,NA
2017_5_21_21,2017,5,21,21,12.497
2017_5_21_22,2017,5,21,22,NA
2017_5_21_23,2017,5,21,23,11.819
2017_5_22_0,2017,5,22,0,NA
2017_5_22_1,2017,5,22,1,11.139
2017_5_22_2,2017,5,22,2,NA
2017_5_22_3,2017,5,22,3,10.748
2017_5_22_4,2017,5,22,4,NA
2017_5_22_5,2017,5,22,5,10.357
2017_5_22_6,2017,5,22,6,NA
2017_5_22_7,2017,5,22,7,10.651
2017_5_22_8,2017,5,22,8,NA
2017_5_22_9,2017,5,22,9,11.431
2017_5_22_10,2017,5,22,10,NA
2017_5_22_11,2017,5,22,11,12.401
2017_5_22_12,2017,5,22,12,NA
2017_5_22_13,2017,5,22,13,14.038
2017_5_22_14,2017,5,22,14,NA
2017_5_22_15,2017,5,22,15,14.613
2017_5_22_16,2017,5,22,16,NA
2017_5_22_17,2017,5,22,17,14.517
2017_5_22_18,2017,5,22,18,NA
2017_5_22_19,2017,5,22,19,13.846
2017_5_22_20,2017,5,22,20,NA
2017_5_22_21,2017,5,22,21,12.883
2017_5_22_22,2017,5,22,22,NA
2017_5_22_23,2017,5,22,23,12.207
2017_5_23_0,2017,5,23,0,NA
2017_5_23_1,2017,5,23,1,11.625
2017_5_23_2,2017,5,23,2,NA
2017_5_23_3,2017,5,23,3,11.236
2017_5_23_4,2017,5,23,4,NA
2017_5_23_5,2017,5,23,5,11.041
2017_5_23_6,2017,5,23,6,NA
2017_5_23_7,2017,5,23,7,11.236
2017_5_23_8,2017,5,23,8,NA
2017_5_23_9,2017,5,23,9,12.207
2017_5_23_10,2017,5,23,10,NA
2017_5_23_11,2017,5,23,11,13.942
2017_5_23_12,2017,5,23,12,NA
2017_5_23_13,2017,5,23,13,15.569
2017_5_23_14,2017,5,23,14,NA
2017_5_23_15,2017,5,23,15,15.664
2017_5_23_16,2017,5,23,16,NA
2017_5_23_17,2017,5,23,17,15.378
2017_5_23_18,2017,5,23,18,NA
2017_5_23_19,2017,5,23,19,14.804
2017_5_23_20,2017,5,23,20,NA
2017_5_23_21,2017,5,23,21,14.134
2017_5_23_22,2017,5,23,22,NA
2017_5_23_23,2017,5,23,23,13.654
2017_5_24_0,2017,5,24,0,NA
2017_5_24_1,2017,5,24,1,13.269
2017_5_24_2,2017,5,24,2,NA
2017_5_24_3,2017,5,24,3,12.69
2017_5_24_4,2017,5,24,4,NA
2017_5_24_5,2017,5,24,5,12.013
2017_5_24_6,2017,5,24,6,NA
2017_5_24_7,2017,5,24,7,11.916
2017_5_24_8,2017,5,24,8,NA
2017_5_24_9,2017,5,24,9,12.497
2017_5_24_10,2017,5,24,10,NA
2017_5_24_11,2017,5,24,11,13.365
2017_5_24_12,2017,5,24,12,NA
2017_5_24_13,2017,5,24,13,14.038
2017_5_24_14,2017,5,24,14,NA
2017_5_24_15,2017,5,24,15,14.134
2017_5_24_16,2017,5,24,16,NA
2017_5_24_17,2017,5,24,17,13.75
2017_5_24_18,2017,5,24,18,NA
2017_5_24_19,2017,5,24,19,13.461
2017_5_24_20,2017,5,24,20,NA
2017_5_24_21,2017,5,24,21,12.883
2017_5_24_22,2017,5,24,22,NA
2017_5_24_23,2017,5,24,23,12.401
2017_5_25_0,2017,5,25,0,NA
2017_5_25_1,2017,5,25,1,12.11
2017_5_25_2,2017,5,25,2,NA
2017_5_25_3,2017,5,25,3,11.625
2017_5_25_4,2017,5,25,4,NA
2017_5_25_5,2017,5,25,5,11.236
2017_5_25_6,2017,5,25,6,NA
2017_5_25_7,2017,5,25,7,11.334
2017_5_25_8,2017,5,25,8,NA
2017_5_25_9,2017,5,25,9,12.401
2017_5_25_10,2017,5,25,10,NA
2017_5_25_11,2017,5,25,11,13.365
2017_5_25_12,2017,5,25,12,NA
2017_5_25_13,2017,5,25,13,14.709
2017_5_25_14,2017,5,25,14,NA
2017_5_25_15,2017,5,25,15,15.664
2017_5_25_16,2017,5,25,16,NA
2017_5_25_17,2017,5,25,17,15.855
2017_5_25_18,2017,5,25,18,NA
2017_5_25_19,2017,5,25,19,14.9
2017_5_25_20,2017,5,25,20,NA
2017_5_25_21,2017,5,25,21,13.846
2017_5_25_22,2017,5,25,22,NA
2017_5_25_23,2017,5,25,23,12.98
2017_5_26_0,2017,5,26,0,NA
2017_5_26_1,2017,5,26,1,12.207
2017_5_26_2,2017,5,26,2,NA
2017_5_26_3,2017,5,26,3,11.722
2017_5_26_4,2017,5,26,4,NA
2017_5_26_5,2017,5,26,5,11.236
2017_5_26_6,2017,5,26,6,NA
2017_5_26_7,2017,5,26,7,11.236
2017_5_26_8,2017,5,26,8,NA
2017_5_26_9,2017,5,26,9,12.497
2017_5_26_10,2017,5,26,10,NA
2017_5_26_11,2017,5,26,11,14.421
2017_5_26_12,2017,5,26,12,NA
2017_5_26_13,2017,5,26,13,16.141
2017_5_26_14,2017,5,26,14,NA
2017_5_26_15,2017,5,26,15,17.094
2017_5_26_16,2017,5,26,16,NA
2017_5_26_17,2017,5,26,17,16.903
2017_5_26_18,2017,5,26,18,NA
2017_5_26_19,2017,5,26,19,16.237
2017_5_26_20,2017,5,26,20,NA
2017_5_26_21,2017,5,26,21,15.187
2017_5_26_22,2017,5,26,22,NA
2017_5_26_23,2017,5,26,23,14.23
2017_5_27_0,2017,5,27,0,NA
2017_5_27_1,2017,5,27,1,13.269
2017_5_27_2,2017,5,27,2,NA
2017_5_27_3,2017,5,27,3,12.69
2017_5_27_4,2017,5,27,4,NA
2017_5_27_5,2017,5,27,5,12.11
2017_5_27_6,2017,5,27,6,NA
2017_5_27_7,2017,5,27,7,12.207
2017_5_27_8,2017,5,27,8,NA
2017_5_27_9,2017,5,27,9,13.365
2017_5_27_10,2017,5,27,10,NA
2017_5_27_11,2017,5,27,11,15.282
2017_5_27_12,2017,5,27,12,NA
2017_5_27_13,2017,5,27,13,16.999
2017_5_27_14,2017,5,27,14,NA
2017_5_27_15,2017,5,27,15,17.855
2017_5_27_16,2017,5,27,16,NA
2017_5_27_17,2017,5,27,17,17.665
2017_5_27_18,2017,5,27,18,NA
2017_5_27_19,2017,5,27,19,16.903
2017_5_27_20,2017,5,27,20,NA
2017_5_27_21,2017,5,27,21,15.855
2017_5_27_22,2017,5,27,22,NA
2017_5_27_23,2017,5,27,23,14.9
2017_5_28_0,2017,5,28,0,NA
2017_5_28_1,2017,5,28,1,14.038
2017_5_28_2,2017,5,28,2,NA
2017_5_28_3,2017,5,28,3,13.365
2017_5_28_4,2017,5,28,4,NA
2017_5_28_5,2017,5,28,5,12.883
2017_5_28_6,2017,5,28,6,NA
2017_5_28_7,2017,5,28,7,12.98
2017_5_28_8,2017,5,28,8,NA
2017_5_28_9,2017,5,28,9,14.134
2017_5_28_10,2017,5,28,10,NA
2017_5_28_11,2017,5,28,11,15.76
2017_5_28_12,2017,5,28,12,NA
2017_5_28_13,2017,5,28,13,17.57
2017_5_28_14,2017,5,28,14,NA
2017_5_28_15,2017,5,28,15,18.236
2017_5_28_16,2017,5,28,16,NA
2017_5_28_17,2017,5,28,17,18.236
2017_5_28_18,2017,5,28,18,NA
2017_5_28_19,2017,5,28,19,17.475
2017_5_28_20,2017,5,28,20,NA
2017_5_28_21,2017,5,28,21,16.523
2017_5_28_22,2017,5,28,22,NA
2017_5_28_23,2017,5,28,23,15.855
2017_5_29_0,2017,5,29,0,NA
2017_5_29_1,2017,5,29,1,15.187
2017_5_29_2,2017,5,29,2,NA
2017_5_29_3,2017,5,29,3,14.517
2017_5_29_4,2017,5,29,4,NA
2017_5_29_5,2017,5,29,5,14.23
2017_5_29_6,2017,5,29,6,NA
2017_5_29_7,2017,5,29,7,14.134
2017_5_29_8,2017,5,29,8,NA
2017_5_29_9,2017,5,29,9,14.613
2017_5_29_10,2017,5,29,10,NA
2017_5_29_11,2017,5,29,11,16.237
2017_5_29_12,2017,5,29,12,NA
2017_5_29_13,2017,5,29,13,18.045
2017_5_29_14,2017,5,29,14,NA
2017_5_29_15,2017,5,29,15,19.187
2017_5_29_16,2017,5,29,16,NA
2017_5_29_17,2017,5,29,17,19.187
2017_5_29_18,2017,5,29,18,NA
2017_5_29_19,2017,5,29,19,18.331
2017_5_29_20,2017,5,29,20,NA
2017_5_29_21,2017,5,29,21,17.284
2017_5_29_22,2017,5,29,22,NA
2017_5_29_23,2017,5,29,23,16.427
2017_5_30_0,2017,5,30,0,NA
2017_5_30_1,2017,5,30,1,15.664
2017_5_30_2,2017,5,30,2,NA
2017_5_30_3,2017,5,30,3,15.091
2017_5_30_4,2017,5,30,4,NA
2017_5_30_5,2017,5,30,5,14.9
2017_5_30_6,2017,5,30,6,NA
2017_5_30_7,2017,5,30,7,14.804
2017_5_30_8,2017,5,30,8,NA
2017_5_30_9,2017,5,30,9,15.282
2017_5_30_10,2017,5,30,10,NA
2017_5_30_11,2017,5,30,11,16.046
2017_5_30_12,2017,5,30,12,NA
2017_5_30_13,2017,5,30,13,17.76
2017_5_30_14,2017,5,30,14,NA
2017_5_30_15,2017,5,30,15,17.189
2017_5_30_16,2017,5,30,16,NA
2017_5_30_17,2017,5,30,17,16.999
2017_5_30_18,2017,5,30,18,NA
2017_5_30_19,2017,5,30,19,16.427
2017_5_30_20,2017,5,30,20,NA
2017_5_30_21,2017,5,30,21,15.855
2017_5_30_22,2017,5,30,22,NA
2017_5_30_23,2017,5,30,23,15.187
2017_5_31_0,2017,5,31,0,NA
2017_5_31_1,2017,5,31,1,14.709
2017_5_31_2,2017,5,31,2,NA
2017_5_31_3,2017,5,31,3,14.23
2017_5_31_4,2017,5,31,4,NA
2017_5_31_5,2017,5,31,5,13.846
2017_5_31_6,2017,5,31,6,NA
2017_5_31_7,2017,5,31,7,13.942
2017_5_31_8,2017,5,31,8,NA
2017_5_31_9,2017,5,31,9,14.421
2017_5_31_10,2017,5,31,10,NA
2017_5_31_11,2017,5,31,11,15.378
2017_5_31_12,2017,5,31,12,NA
2017_5_31_13,2017,5,31,13,16.523
2017_5_31_14,2017,5,31,14,NA
2017_5_31_15,2017,5,31,15,16.903
2017_5_31_16,2017,5,31,16,NA
2017_5_31_17,2017,5,31,17,16.523
2017_5_31_18,2017,5,31,18,NA
2017_5_31_19,2017,5,31,19,16.141
2017_5_31_20,2017,5,31,20,NA
2017_5_31_21,2017,5,31,21,15.282
2017_5_31_22,2017,5,31,22,NA
2017_5_31_23,2017,5,31,23,14.517
2017_6_1_0,2017,6,1,0,NA
2017_6_1_1,2017,6,1,1,13.942
2017_6_1_2,2017,6,1,2,NA
2017_6_1_3,2017,6,1,3,13.269
2017_6_1_4,2017,6,1,4,NA
2017_6_1_5,2017,6,1,5,12.69
2017_6_1_6,2017,6,1,6,NA
2017_6_1_7,2017,6,1,7,12.69
2017_6_1_8,2017,6,1,8,NA
2017_6_1_9,2017,6,1,9,13.654
2017_6_1_10,2017,6,1,10,NA
2017_6_1_11,2017,6,1,11,15.282
2017_6_1_12,2017,6,1,12,NA
2017_6_1_13,2017,6,1,13,16.903
2017_6_1_14,2017,6,1,14,NA
2017_6_1_15,2017,6,1,15,17.379
2017_6_1_16,2017,6,1,16,NA
2017_6_1_17,2017,6,1,17,17.475
2017_6_1_18,2017,6,1,18,NA
2017_6_1_19,2017,6,1,19,16.713
2017_6_1_20,2017,6,1,20,NA
2017_6_1_21,2017,6,1,21,15.664
2017_6_1_22,2017,6,1,22,NA
2017_6_1_23,2017,6,1,23,14.709
2017_6_2_0,2017,6,2,0,NA
2017_6_2_1,2017,6,2,1,13.942
2017_6_2_2,2017,6,2,2,NA
2017_6_2_3,2017,6,2,3,13.365
2017_6_2_4,2017,6,2,4,NA
2017_6_2_5,2017,6,2,5,12.787
2017_6_2_6,2017,6,2,6,NA
2017_6_2_7,2017,6,2,7,12.883
2017_6_2_8,2017,6,2,8,NA
2017_6_2_9,2017,6,2,9,13.846
2017_6_2_10,2017,6,2,10,NA
2017_6_2_11,2017,6,2,11,15.282
2017_6_2_12,2017,6,2,12,NA
2017_6_2_13,2017,6,2,13,16.332
2017_6_2_14,2017,6,2,14,NA
2017_6_2_15,2017,6,2,15,16.523
2017_6_2_16,2017,6,2,16,NA
2017_6_2_17,2017,6,2,17,16.808
2017_6_2_18,2017,6,2,18,NA
2017_6_2_19,2017,6,2,19,16.523
2017_6_2_20,2017,6,2,20,NA
2017_6_2_21,2017,6,2,21,15.951
2017_6_2_22,2017,6,2,22,NA
2017_6_2_23,2017,6,2,23,15.282
2017_6_3_0,2017,6,3,0,NA
2017_6_3_1,2017,6,3,1,14.9
2017_6_3_2,2017,6,3,2,NA
2017_6_3_3,2017,6,3,3,14.517
2017_6_3_4,2017,6,3,4,NA
2017_6_3_5,2017,6,3,5,14.134
2017_6_3_6,2017,6,3,6,NA
2017_6_3_7,2017,6,3,7,14.134
2017_6_3_8,2017,6,3,8,NA
2017_6_3_9,2017,6,3,9,14.9
2017_6_3_10,2017,6,3,10,NA
2017_6_3_11,2017,6,3,11,16.237
2017_6_3_12,2017,6,3,12,NA
2017_6_3_13,2017,6,3,13,17.189
2017_6_3_14,2017,6,3,14,NA
2017_6_3_15,2017,6,3,15,17.284
2017_6_3_16,2017,6,3,16,NA
2017_6_3_17,2017,6,3,17,17.284
2017_6_3_18,2017,6,3,18,NA
2017_6_3_19,2017,6,3,19,16.618
2017_6_3_20,2017,6,3,20,NA
2017_6_3_21,2017,6,3,21,16.046
2017_6_3_22,2017,6,3,22,NA
2017_6_3_23,2017,6,3,23,15.664
2017_6_4_0,2017,6,4,0,NA
2017_6_4_1,2017,6,4,1,15.282
2017_6_4_2,2017,6,4,2,NA
2017_6_4_3,2017,6,4,3,14.9
2017_6_4_4,2017,6,4,4,NA
2017_6_4_5,2017,6,4,5,14.613
2017_6_4_6,2017,6,4,6,NA
2017_6_4_7,2017,6,4,7,14.709
2017_6_4_8,2017,6,4,8,NA
2017_6_4_9,2017,6,4,9,14.613
2017_6_4_10,2017,6,4,10,NA
2017_6_4_11,2017,6,4,11,15.091
2017_6_4_12,2017,6,4,12,NA
2017_6_4_13,2017,6,4,13,15.951
2017_6_4_14,2017,6,4,14,NA
2017_6_4_15,2017,6,4,15,16.332
2017_6_4_16,2017,6,4,16,NA
2017_6_4_17,2017,6,4,17,16.427
2017_6_4_18,2017,6,4,18,NA
2017_6_4_19,2017,6,4,19,15.855
2017_6_4_20,2017,6,4,20,NA
2017_6_4_21,2017,6,4,21,15.187
2017_6_4_22,2017,6,4,22,NA
2017_6_4_23,2017,6,4,23,14.325
2017_6_5_0,2017,6,5,0,NA
2017_6_5_1,2017,6,5,1,13.654
2017_6_5_2,2017,6,5,2,NA
2017_6_5_3,2017,6,5,3,13.173
2017_6_5_4,2017,6,5,4,NA
2017_6_5_5,2017,6,5,5,12.787
2017_6_5_6,2017,6,5,6,NA
2017_6_5_7,2017,6,5,7,12.883
2017_6_5_8,2017,6,5,8,NA
2017_6_5_9,2017,6,5,9,13.461
2017_6_5_10,2017,6,5,10,NA
2017_6_5_11,2017,6,5,11,14.517
2017_6_5_12,2017,6,5,12,NA
2017_6_5_13,2017,6,5,13,15.091
2017_6_5_14,2017,6,5,14,NA
2017_6_5_15,2017,6,5,15,15.473
2017_6_5_16,2017,6,5,16,NA
2017_6_5_17,2017,6,5,17,15.76
2017_6_5_18,2017,6,5,18,NA
2017_6_5_19,2017,6,5,19,15.473
2017_6_5_20,2017,6,5,20,NA
2017_6_5_21,2017,6,5,21,14.804
2017_6_5_22,2017,6,5,22,NA
2017_6_5_23,2017,6,5,23,13.942
2017_6_6_0,2017,6,6,0,NA
2017_6_6_1,2017,6,6,1,13.269
2017_6_6_2,2017,6,6,2,NA
2017_6_6_3,2017,6,6,3,13.076
2017_6_6_4,2017,6,6,4,NA
2017_6_6_5,2017,6,6,5,13.076
2017_6_6_6,2017,6,6,6,NA
2017_6_6_7,2017,6,6,7,13.173
2017_6_6_8,2017,6,6,8,NA
2017_6_6_9,2017,6,6,9,13.846
2017_6_6_10,2017,6,6,10,NA
2017_6_6_11,2017,6,6,11,14.421
2017_6_6_12,2017,6,6,12,NA
2017_6_6_13,2017,6,6,13,14.709
2017_6_6_14,2017,6,6,14,NA
2017_6_6_15,2017,6,6,15,14.804
2017_6_6_16,2017,6,6,16,NA
2017_6_6_17,2017,6,6,17,14.709
2017_6_6_18,2017,6,6,18,NA
2017_6_6_19,2017,6,6,19,14.038
2017_6_6_20,2017,6,6,20,NA
2017_6_6_21,2017,6,6,21,13.269
2017_6_6_22,2017,6,6,22,NA
2017_6_6_23,2017,6,6,23,12.594
2017_6_7_0,2017,6,7,0,NA
2017_6_7_1,2017,6,7,1,12.207
2017_6_7_2,2017,6,7,2,NA
2017_6_7_3,2017,6,7,3,11.819
2017_6_7_4,2017,6,7,4,NA
2017_6_7_5,2017,6,7,5,11.625
2017_6_7_6,2017,6,7,6,NA
2017_6_7_7,2017,6,7,7,11.625
2017_6_7_8,2017,6,7,8,NA
2017_6_7_9,2017,6,7,9,12.013
2017_6_7_10,2017,6,7,10,NA
2017_6_7_11,2017,6,7,11,12.883
2017_6_7_12,2017,6,7,12,NA
2017_6_7_13,2017,6,7,13,13.654
2017_6_7_14,2017,6,7,14,NA
2017_6_7_15,2017,6,7,15,14.23
2017_6_7_16,2017,6,7,16,NA
2017_6_7_17,2017,6,7,17,14.23
2017_6_7_18,2017,6,7,18,NA
2017_6_7_19,2017,6,7,19,13.654
2017_6_7_20,2017,6,7,20,NA
2017_6_7_21,2017,6,7,21,13.173
2017_6_7_22,2017,6,7,22,NA
2017_6_7_23,2017,6,7,23,12.787
2017_6_8_0,2017,6,8,0,NA
2017_6_8_1,2017,6,8,1,12.304
2017_6_8_2,2017,6,8,2,NA
2017_6_8_3,2017,6,8,3,11.625
2017_6_8_4,2017,6,8,4,NA
2017_6_8_5,2017,6,8,5,11.236
2017_6_8_6,2017,6,8,6,NA
2017_6_8_7,2017,6,8,7,11.334
2017_6_8_8,2017,6,8,8,NA
2017_6_8_9,2017,6,8,9,12.207
2017_6_8_10,2017,6,8,10,NA
2017_6_8_11,2017,6,8,11,13.365
2017_6_8_12,2017,6,8,12,NA
2017_6_8_13,2017,6,8,13,14.804
2017_6_8_14,2017,6,8,14,NA
2017_6_8_15,2017,6,8,15,15.473
